Iteration,Character,Prev_Position,New_Position,Steps,Result
1.30,Bruja,15,22,1,0
1.30,Heroe,2,3,1,0
1.30,Bruja,22,29,1,0
1.30,Heroe,1,0,3,0
1.30,Bruja,29,30,1,0
1.30,Heroe,2,3,3,0
1.30,Bruja,30,30,0,0
1.30,Heroe,5,6,3,0
1.30,Bruja,30,27,1,0
1.30,Bruja,27,27,0,1
1.31,Heroe,5,6,1,0
1.31,Bruja,0,1,1,0
1.31,Heroe,6,5,1,0
1.31,Bruja,1,2,1,0
1.31,Heroe,5,6,1,0
1.31,Bruja,2,3,1,0
1.31,Heroe,7,15,2,0
1.31,Bruja,3,4,1,0
1.31,Heroe,15,7,1,0
1.31,Bruja,4,4,0,0
1.31,Heroe,7,7,0,0
1.31,Bruja,4,5,1,0
1.31,Heroe,7,8,1,0
1.31,Bruja,5,6,1,0
1.31,Heroe,6,5,3,0
1.31,Bruja,6,15,2,0
1.31,Heroe,5,5,0,0
1.31,Bruja,15,22,1,0
1.31,Heroe,5,6,1,0
1.31,Bruja,22,22,0,0
1.31,Heroe,6,6,0,0
1.31,Bruja,22,29,1,0
1.31,Heroe,5,4,2,0
1.31,Bruja,29,30,1,0
1.31,Heroe,2,1,3,0
1.31,Bruja,30,30,0,0
1.31,Heroe,1,0,3,0
1.31,Bruja,30,32,1,0
1.31,Bruja,32,32,0,1
1.32,Heroe,7,15,3,0
1.32,Bruja,0,1,1,0
1.32,Heroe,15,14,1,0
1.32,Bruja,1,3,2,0
1.32,Heroe,14,15,1,0
1.32,Bruja,3,4,1,0
1.32,Heroe,9,10,3,0
1.32,Bruja,4,4,0,0
1.32,Heroe,10,11,1,0
1.32,Bruja,4,5,1,0
1.32,Heroe,13,25,3,0
1.32,Bruja,5,6,1,0
1.32,Heroe,26,27,2,0
1.32,Bruja,6,15,2,0
1.32,Heroe,27,27,0,0
1.32,Bruja,15,22,1,0
1.32,Heroe,30,32,3,0
1.32,Heroe,32,32,0,1
1.33,Heroe,7,16,3,0
1.33,Bruja,0,1,1,0
1.33,Heroe,39,41,3,0
1.33,Bruja,1,2,1,0
1.33,Heroe,41,41,0,0
1.33,Bruja,2,3,1,0
1.33,Heroe,40,36,2,0
1.33,Bruja,3,4,1,0
1.33,Heroe,36,40,1,0
1.33,Bruja,4,5,1,0
1.33,Heroe,39,20,3,0
1.33,Bruja,5,6,1,0
1.33,Heroe,18,17,3,0
1.33,Bruja,6,7,1,0
1.33,Heroe,17,17,0,0
1.33,Bruja,7,7,0,0
1.33,Heroe,41,39,3,0
1.33,Bruja,7,15,1,0
1.33,Heroe,39,41,1,0
1.33,Bruja,15,22,1,0
1.33,Heroe,18,17,2,0
1.33,Bruja,22,30,2,0
1.33,Heroe,19,20,3,0
1.33,Bruja,30,27,1,0
1.33,Bruja,27,27,0,1
1.34,Heroe,3,2,3,0
1.34,Bruja,0,0,0,0
1.34,Heroe,1,0,3,0
1.34,Bruja,0,0,0,0
1.34,Heroe,2,3,3,0
1.34,Bruja,0,1,1,0
1.34,Heroe,1,0,3,0
1.34,Bruja,1,2,1,0
1.34,Heroe,2,3,3,0
1.34,Bruja,2,3,1,0
1.34,Heroe,3,4,1,0
1.34,Bruja,3,4,1,0
1.34,Heroe,3,2,2,0
1.34,Bruja,4,5,1,0
1.34,Heroe,2,3,1,0
1.34,Bruja,5,6,1,0
1.34,Heroe,3,2,1,0
1.34,Bruja,6,7,1,0
1.34,Heroe,2,3,1,0
1.34,Bruja,7,8,1,0
1.34,Heroe,2,1,2,0
1.34,Bruja,8,9,1,0
1.34,Heroe,1,0,1,0
1.34,Bruja,9,10,1,0
1.34,Heroe,0,1,1,0
1.34,Bruja,10,10,0,0
1.34,Heroe,1,0,1,0
1.34,Bruja,10,11,1,0
1.34,Heroe,0,1,1,0
1.34,Bruja,11,12,1,0
1.34,Heroe,1,0,3,0
1.34,Bruja,12,13,1,0
1.34,Heroe,0,0,0,0
1.34,Bruja,13,23,1,0
1.34,Bruja,23,23,0,1
1.35,Heroe,7,16,3,0
1.35,Bruja,0,2,2,0
1.35,Heroe,7,6,2,0
1.35,Bruja,2,3,1,0
1.35,Heroe,15,21,3,0
1.35,Bruja,3,4,1,0
1.35,Heroe,21,20,1,0
1.35,Bruja,4,5,1,0
1.35,Heroe,21,15,2,0
1.35,Bruja,5,6,1,0
1.35,Heroe,15,15,0,0
1.35,Bruja,6,6,0,0
1.35,Heroe,7,16,2,0
1.35,Bruja,6,7,1,0
1.35,Heroe,17,18,2,0
1.35,Bruja,7,15,1,0
1.35,Heroe,16,20,3,0
1.35,Bruja,15,22,1,0
1.35,Heroe,21,15,2,0
1.35,Bruja,22,22,0,0
1.35,Heroe,15,14,1,0
1.35,Bruja,22,29,1,0
1.35,Heroe,8,7,3,0
1.35,Bruja,29,30,1,0
1.35,Heroe,5,4,3,0
1.35,Bruja,30,27,1,0
1.35,Bruja,27,27,0,1
1.36,Heroe,3,2,3,0
1.36,Bruja,0,2,2,0
1.36,Heroe,3,4,2,0
1.36,Bruja,2,3,1,0
1.36,Heroe,6,7,3,0
1.36,Bruja,3,4,1,0
1.36,Heroe,7,7,0,0
1.36,Bruja,4,5,1,0
1.36,Heroe,7,7,0,0
1.36,Bruja,5,6,1,0
1.36,Heroe,22,38,3,0
1.36,Bruja,6,7,1,0
1.36,Heroe,38,38,0,0
1.36,Bruja,7,15,1,0
1.36,Heroe,38,38,0,0
1.36,Bruja,15,22,1,0
1.36,Heroe,22,10,2,0
1.36,Bruja,22,22,0,0
1.36,Heroe,38,37,3,0
1.36,Bruja,22,29,1,0
1.36,Heroe,37,38,1,0
1.36,Bruja,29,30,1,0
1.36,Heroe,38,22,1,0
1.36,Bruja,30,27,1,0
1.36,Bruja,27,27,0,1
1.37,Heroe,5,5,0,0
1.37,Bruja,0,0,0,0
1.37,Heroe,5,5,0,0
1.37,Bruja,0,1,1,0
1.37,Heroe,5,5,0,0
1.37,Bruja,1,1,0,0
1.37,Heroe,5,5,0,0
1.37,Bruja,1,3,2,0
1.37,Heroe,7,8,3,0
1.37,Bruja,3,4,1,0
1.37,Heroe,8,7,1,0
1.37,Bruja,4,5,1,0
1.37,Heroe,7,16,1,0
1.37,Bruja,5,6,1,0
1.37,Heroe,16,17,1,0
1.37,Bruja,6,6,0,0
1.37,Heroe,17,16,1,0
1.37,Bruja,6,6,0,0
1.37,Heroe,16,16,0,0
1.37,Bruja,6,7,1,0
1.37,Heroe,7,6,2,0
1.37,Bruja,7,7,0,0
1.37,Heroe,5,4,2,0
1.37,Bruja,7,15,1,0
1.37,Heroe,4,3,1,0
1.37,Bruja,15,22,1,0
1.37,Heroe,5,6,3,0
1.37,Bruja,22,29,1,0
1.37,Heroe,6,7,1,0
1.37,Bruja,29,30,1,0
1.37,Heroe,7,6,1,0
1.37,Bruja,30,32,1,0
1.37,Bruja,32,32,0,1
1.38,Heroe,3,2,3,0
1.38,Bruja,0,1,1,0
1.38,Heroe,1,0,3,0
1.38,Bruja,1,3,2,0
1.38,Heroe,2,3,3,0
1.38,Bruja,3,4,1,0
1.38,Heroe,5,6,3,0
1.38,Bruja,4,6,2,0
1.38,Heroe,6,7,1,0
1.38,Bruja,6,7,1,0
1.38,Heroe,22,38,3,0
1.38,Bruja,7,15,1,0
1.38,Heroe,10,11,3,0
1.38,Bruja,15,22,1,0
1.38,Heroe,22,15,3,0
1.38,Bruja,22,29,1,0
1.38,Heroe,15,15,0,0
1.38,Bruja,29,30,1,0
1.38,Heroe,15,15,0,0
1.38,Bruja,30,27,1,0
1.38,Bruja,27,27,0,1
1.39,Heroe,3,2,3,0
1.39,Bruja,0,1,1,0
1.39,Heroe,4,5,3,0
1.39,Bruja,1,2,1,0
1.39,Heroe,5,6,1,0
1.39,Bruja,2,3,1,0
1.39,Heroe,7,15,2,0
1.39,Bruja,3,4,1,0
1.39,Heroe,9,8,3,0
1.39,Bruja,4,6,2,0
1.39,Heroe,9,10,2,0
1.39,Bruja,6,7,1,0
1.39,Heroe,22,29,2,0
1.39,Bruja,7,15,1,0
1.39,Heroe,10,11,3,0
1.39,Bruja,15,15,0,0
1.39,Heroe,13,23,3,0
1.39,Bruja,15,22,1,0
1.39,Heroe,25,26,3,0
1.39,Bruja,22,29,1,0
1.39,Heroe,26,27,1,0
1.39,Heroe,27,27,0,1
1.40,Heroe,5,4,1,0
1.40,Bruja,0,1,1,0
1.40,Heroe,4,3,1,0
1.40,Bruja,1,1,0,0
1.40,Heroe,3,2,1,0
1.40,Bruja,1,1,0,0
1.40,Heroe,3,4,2,0
1.40,Bruja,1,2,1,0
1.40,Heroe,3,2,2,0
1.40,Bruja,2,3,1,0
1.40,Heroe,4,5,3,0
1.40,Bruja,3,4,1,0
1.40,Heroe,3,2,3,0
1.40,Bruja,4,5,1,0
1.40,Heroe,2,3,1,0
1.40,Bruja,5,6,1,0
1.40,Heroe,2,1,2,0
1.40,Bruja,6,6,0,0
1.40,Heroe,1,0,1,0
1.40,Bruja,6,7,1,0
1.40,Heroe,0,1,1,0
1.40,Bruja,7,8,1,0
1.40,Heroe,1,0,2,0
1.40,Bruja,8,9,1,0
1.40,Heroe,2,3,3,0
1.40,Bruja,9,10,1,0
1.40,Heroe,3,4,1,0
1.40,Bruja,10,12,2,0
1.40,Heroe,6,7,3,0
1.40,Bruja,12,12,0,0
1.40,Heroe,7,16,1,0
1.40,Bruja,12,13,1,0
1.40,Heroe,16,7,1,0
1.40,Bruja,13,23,1,0
1.40,Bruja,23,23,0,1
1.41,Heroe,4,3,2,0
1.41,Bruja,0,1,1,0
1.41,Heroe,3,2,1,0
1.41,Bruja,1,2,1,0
1.41,Heroe,2,2,0,0
1.41,Bruja,2,3,1,0
1.41,Heroe,1,0,3,0
1.41,Bruja,3,4,1,0
1.41,Heroe,0,0,0,0
1.41,Bruja,4,5,1,0
1.41,Heroe,0,0,0,0
1.41,Bruja,5,6,1,0
1.41,Heroe,2,3,3,0
1.41,Bruja,6,6,0,0
1.41,Heroe,1,0,3,0
1.41,Bruja,6,7,1,0
1.41,Heroe,2,3,3,0
1.41,Bruja,7,15,1,0
1.41,Heroe,1,0,3,0
1.41,Bruja,15,22,1,0
1.41,Heroe,0,1,1,0
1.41,Bruja,22,29,1,0
1.41,Heroe,1,1,0,0
1.41,Bruja,29,30,1,0
1.41,Heroe,1,2,1,0
1.41,Bruja,30,30,0,0
1.41,Heroe,2,2,0,0
1.41,Bruja,30,27,1,0
1.41,Bruja,27,27,0,1
1.42,Heroe,5,5,0,0
1.42,Bruja,0,1,1,0
1.42,Heroe,7,16,3,0
1.42,Bruja,1,2,1,0
1.42,Heroe,16,16,0,0
1.42,Bruja,2,3,1,0
1.42,Heroe,16,16,0,0
1.42,Bruja,3,5,2,0
1.42,Heroe,7,8,2,0
1.42,Bruja,5,6,1,0
1.42,Heroe,8,7,1,0
1.42,Bruja,6,7,1,0
1.42,Heroe,7,6,1,0
1.42,Bruja,7,22,2,0
1.42,Heroe,6,6,0,0
1.42,Bruja,22,29,1,0
1.42,Heroe,6,6,0,0
1.42,Bruja,29,32,2,0
1.42,Bruja,32,32,0,1
1.43,Heroe,4,3,2,0
1.43,Bruja,0,1,1,0
1.43,Heroe,3,3,0,0
1.43,Bruja,1,1,0,0
1.43,Heroe,3,2,1,0
1.43,Bruja,1,2,1,0
1.43,Heroe,4,5,3,0
1.43,Bruja,2,4,2,0
1.43,Heroe,5,5,0,0
1.43,Bruja,4,5,1,0
1.43,Heroe,5,4,1,0
1.43,Bruja,5,6,1,0
1.43,Heroe,4,4,0,0
1.43,Bruja,6,7,1,0
1.43,Heroe,4,4,0,0
1.43,Bruja,7,8,1,0
1.43,Heroe,4,4,0,0
1.43,Bruja,8,10,2,0
1.43,Heroe,6,7,3,0
1.43,Bruja,10,10,0,0
1.43,Heroe,9,10,3,0
1.43,Bruja,10,11,1,0
1.43,Heroe,10,10,0,0
1.43,Bruja,11,13,2,0
1.43,Heroe,14,15,3,0
1.43,Bruja,13,23,2,0
1.43,Bruja,23,23,0,1
1.44,Heroe,7,16,3,0
1.44,Bruja,0,1,1,0
1.44,Heroe,16,20,1,0
1.44,Bruja,1,2,1,0
1.44,Heroe,20,20,0,0
1.44,Bruja,2,4,2,0
1.44,Heroe,7,8,3,0
1.44,Bruja,4,5,1,0
1.44,Heroe,10,22,3,0
1.44,Bruja,5,6,1,0
1.44,Heroe,30,27,3,0
1.44,Bruja,6,7,1,0
1.44,Heroe,27,28,1,0
1.44,Bruja,7,15,1,0
1.44,Heroe,27,26,2,0
1.44,Bruja,15,22,1,0
1.44,Heroe,13,12,3,0
1.44,Bruja,22,29,1,0
1.44,Heroe,13,24,2,0
1.44,Bruja,29,32,2,0
1.44,Bruja,32,32,0,1
1.45,Heroe,6,7,2,0
1.45,Bruja,0,1,1,0
1.45,Heroe,7,7,0,0
1.45,Bruja,1,2,1,0
1.45,Heroe,7,8,1,0
1.45,Bruja,2,3,1,0
1.45,Heroe,16,17,3,0
1.45,Bruja,3,5,2,0
1.45,Heroe,16,7,2,0
1.45,Bruja,5,7,2,0
1.45,Heroe,9,14,3,0
1.45,Bruja,7,8,1,0
1.45,Heroe,14,15,1,0
1.45,Bruja,8,9,1,0
1.45,Heroe,15,14,1,0
1.45,Bruja,9,11,2,0
1.45,Heroe,9,8,2,0
1.45,Bruja,11,12,1,0
1.45,Heroe,9,10,2,0
1.45,Bruja,12,13,1,0
1.45,Heroe,10,10,0,0
1.45,Bruja,13,23,2,0
1.45,Bruja,23,23,0,1
1.46,Heroe,7,8,3,0
1.46,Bruja,0,0,0,0
1.46,Heroe,10,11,3,0
1.46,Bruja,0,1,1,0
1.46,Heroe,11,10,1,0
1.46,Bruja,1,2,1,0
1.46,Heroe,15,21,3,0
1.46,Bruja,2,2,0,0
1.46,Heroe,21,21,0,0
1.46,Bruja,2,3,1,0
1.46,Heroe,21,21,0,0
1.46,Bruja,3,4,1,0
1.46,Heroe,14,9,3,0
1.46,Bruja,4,5,1,0
1.46,Heroe,9,9,0,0
1.46,Bruja,5,6,1,0
1.46,Heroe,15,22,3,0
1.46,Bruja,6,6,0,0
1.46,Heroe,22,29,1,0
1.46,Bruja,6,8,2,0
1.46,Heroe,29,30,1,0
1.46,Bruja,8,9,1,0
1.46,Heroe,30,30,0,0
1.46,Bruja,9,10,1,0
1.46,Heroe,30,30,0,0
1.46,Bruja,10,10,0,0
1.46,Heroe,30,29,1,0
1.46,Bruja,10,12,2,0
1.46,Heroe,29,22,1,0
1.46,Bruja,12,13,1,0
1.46,Heroe,37,41,3,0
1.46,Bruja,13,23,1,0
1.46,Bruja,23,23,0,1
1.47,Heroe,4,3,2,0
1.47,Bruja,0,1,1,0
1.47,Heroe,5,6,3,0
1.47,Bruja,1,1,0,0
1.47,Heroe,6,6,0,0
1.47,Bruja,1,2,1,0
1.47,Heroe,6,5,1,0
1.47,Bruja,2,3,1,0
1.47,Heroe,5,5,0,0
1.47,Bruja,3,4,1,0
1.47,Heroe,5,5,0,0
1.47,Bruja,4,4,0,0
1.47,Heroe,7,8,3,0
1.47,Bruja,4,4,0,0
1.47,Heroe,15,22,3,0
1.47,Bruja,4,5,1,0
1.47,Heroe,28,27,3,0
1.47,Bruja,5,6,1,0
1.47,Heroe,24,13,3,0
1.47,Bruja,6,7,1,0
1.47,Heroe,13,12,1,0
1.47,Bruja,7,7,0,0
1.47,Heroe,12,13,1,0
1.47,Bruja,7,7,0,0
1.47,Heroe,13,25,1,0
1.47,Bruja,7,8,1,0
1.47,Heroe,26,27,2,0
1.47,Bruja,8,9,1,0
1.47,Heroe,27,28,1,0
1.47,Bruja,9,10,1,0
1.47,Heroe,28,27,1,0
1.47,Bruja,10,10,0,0
1.47,Heroe,28,29,2,0
1.47,Bruja,10,11,1,0
1.47,Heroe,28,27,2,0
1.47,Bruja,11,11,0,0
1.47,Heroe,27,30,1,0
1.47,Bruja,11,12,1,0
1.47,Heroe,26,25,3,0
1.47,Bruja,12,23,2,0
1.47,Bruja,23,23,0,1
1.48,Heroe,5,4,1,0
1.48,Bruja,0,1,1,0
1.48,Heroe,6,7,3,0
1.48,Bruja,1,2,1,0
1.48,Heroe,7,16,1,0
1.48,Bruja,2,4,2,0
1.48,Heroe,16,7,1,0
1.48,Bruja,4,5,1,0
1.48,Heroe,6,5,2,0
1.48,Bruja,5,6,1,0
1.48,Heroe,3,2,3,0
1.48,Bruja,6,7,1,0
1.48,Heroe,2,1,1,0
1.48,Bruja,7,7,0,0
1.48,Heroe,1,0,1,0
1.48,Bruja,7,7,0,0
1.48,Heroe,2,3,3,0
1.48,Bruja,7,8,1,0
1.48,Heroe,4,5,2,0
1.48,Bruja,8,9,1,0
1.48,Heroe,5,5,0,0
1.48,Bruja,9,11,2,0
1.48,Heroe,6,7,2,0
1.48,Bruja,11,12,1,0
1.48,Heroe,16,20,2,0
1.48,Bruja,12,13,1,0
1.48,Heroe,20,20,0,0
1.48,Bruja,13,23,1,0
1.48,Bruja,23,23,0,1
1.49,Heroe,5,5,0,0
1.49,Bruja,0,1,1,0
1.49,Heroe,7,15,3,0
1.49,Bruja,1,2,1,0
1.49,Heroe,10,9,3,0
1.49,Bruja,2,2,0,0
1.49,Heroe,9,9,0,0
1.49,Bruja,2,3,1,0
1.49,Heroe,9,14,1,0
1.49,Bruja,3,4,1,0
1.49,Heroe,14,9,1,0
1.49,Bruja,4,6,2,0
1.49,Heroe,15,21,3,0
1.49,Bruja,6,7,1,0
1.49,Heroe,16,7,3,0
1.49,Bruja,7,15,1,0
1.49,Heroe,7,16,1,0
1.49,Bruja,15,22,1,0
1.49,Heroe,17,18,2,0
1.49,Bruja,22,29,1,0
1.49,Heroe,18,17,1,0
1.49,Bruja,29,30,1,0
1.49,Heroe,17,18,1,0
1.49,Bruja,30,27,2,0
1.49,Bruja,27,27,0,1
1.50,Heroe,5,6,1,0
1.50,Bruja,0,0,0,0
1.50,Heroe,8,9,3,0
1.50,Bruja,0,1,1,0
1.50,Heroe,7,6,3,0
1.50,Bruja,1,1,0,0
1.50,Heroe,16,20,3,0
1.50,Bruja,1,2,1,0
1.50,Heroe,15,22,3,0
1.50,Bruja,2,3,1,0
1.50,Heroe,22,22,0,0
1.50,Bruja,3,4,1,0
1.50,Heroe,37,31,3,0
1.50,Bruja,4,5,1,0
1.50,Heroe,36,40,3,0
1.50,Bruja,5,7,2,0
1.50,Heroe,40,40,0,0
1.50,Bruja,7,9,2,0
1.50,Heroe,40,36,1,0
1.50,Bruja,9,10,1,0
1.50,Heroe,36,36,0,0
1.50,Bruja,10,11,1,0
1.50,Heroe,36,40,1,0
1.50,Bruja,11,11,0,0
1.50,Heroe,35,33,3,0
1.50,Bruja,11,12,1,0
1.50,Heroe,33,32,1,0
1.50,Bruja,12,13,1,0
1.50,Heroe,35,36,3,0
1.50,Bruja,13,23,2,0
1.50,Bruja,23,23,0,1
1.51,Heroe,5,4,1,0
1.51,Bruja,0,2,2,0
1.51,Heroe,3,2,2,0
1.51,Bruja,2,3,1,0
1.51,Heroe,1,0,2,0
1.51,Bruja,3,5,2,0
1.51,Heroe,0,1,1,0
1.51,Bruja,5,6,1,0
1.51,Heroe,3,4,3,0
1.51,Bruja,6,7,1,0
1.51,Heroe,6,7,3,0
1.51,Bruja,7,15,1,0
1.51,Heroe,21,20,3,0
1.51,Bruja,15,15,0,0
1.51,Heroe,18,41,3,0
1.51,Bruja,15,22,1,0
1.51,Heroe,41,41,0,0
1.51,Bruja,22,29,1,0
1.51,Heroe,36,34,3,0
1.51,Bruja,29,30,1,0
1.51,Heroe,34,36,1,0
1.51,Bruja,30,27,1,0
1.51,Bruja,27,27,0,1
1.52,Heroe,7,15,3,0
1.52,Bruja,0,2,2,0
1.52,Heroe,15,15,0,0
1.52,Bruja,2,4,2,0
1.52,Heroe,22,38,2,0
1.52,Bruja,4,5,1,0
1.52,Heroe,38,38,0,0
1.52,Bruja,5,5,0,0
1.52,Heroe,38,37,1,0
1.52,Bruja,5,6,1,0
1.52,Heroe,37,38,1,0
1.52,Bruja,6,7,1,0
1.52,Heroe,38,22,1,0
1.52,Bruja,7,8,1,0
1.52,Heroe,22,22,0,0
1.52,Bruja,8,9,1,0
1.52,Heroe,21,20,3,0
1.52,Bruja,9,11,2,0
1.52,Heroe,20,39,1,0
1.52,Bruja,11,12,1,0
1.52,Heroe,39,39,0,0
1.52,Bruja,12,13,1,0
1.52,Heroe,41,40,2,0
1.52,Bruja,13,23,1,0
1.52,Bruja,23,23,0,1
1.53,Heroe,5,5,0,0
1.53,Bruja,0,1,1,0
1.53,Heroe,4,3,2,0
1.53,Bruja,1,2,1,0
1.53,Heroe,3,2,1,0
1.53,Bruja,2,3,1,0
1.53,Heroe,4,5,3,0
1.53,Bruja,3,4,1,0
1.53,Heroe,6,7,2,0
1.53,Bruja,4,5,1,0
1.53,Heroe,7,7,0,0
1.53,Bruja,5,7,2,0
1.53,Heroe,9,10,3,0
1.53,Bruja,7,15,1,0
1.53,Heroe,29,28,3,0
1.53,Bruja,15,15,0,0
1.53,Heroe,28,28,0,0
1.53,Bruja,15,15,0,0
1.53,Heroe,28,29,1,0
1.53,Bruja,15,22,1,0
1.53,Heroe,29,30,1,0
1.53,Bruja,22,29,1,0
1.53,Heroe,30,30,0,0
1.53,Bruja,29,30,1,0
1.53,Heroe,30,27,3,0
1.53,Heroe,27,27,0,1
1.54,Heroe,7,15,3,0
1.54,Bruja,0,0,0,0
1.54,Heroe,15,15,0,0
1.54,Bruja,0,2,2,0
1.54,Heroe,20,39,3,0
1.54,Bruja,2,4,2,0
1.54,Heroe,39,39,0,0
1.54,Bruja,4,5,1,0
1.54,Heroe,41,18,2,0
1.54,Bruja,5,6,1,0
1.54,Heroe,20,39,3,0
1.54,Bruja,6,7,1,0
1.54,Heroe,39,39,0,0
1.54,Bruja,7,9,2,0
1.54,Heroe,39,20,1,0
1.54,Bruja,9,11,2,0
1.54,Heroe,20,21,1,0
1.54,Bruja,11,12,1,0
1.54,Heroe,39,41,3,0
1.54,Bruja,12,12,0,0
1.54,Heroe,36,35,3,0
1.54,Bruja,12,13,1,0
1.54,Heroe,40,41,3,0
1.54,Bruja,13,23,1,0
1.54,Bruja,23,23,0,1
1.55,Heroe,5,6,1,0
1.55,Bruja,0,0,0,0
1.55,Heroe,6,6,0,0
1.55,Bruja,0,0,0,0
1.55,Heroe,15,21,3,0
1.55,Bruja,0,1,1,0
1.55,Heroe,20,19,2,0
1.55,Bruja,1,1,0,0
1.55,Heroe,20,39,2,0
1.55,Bruja,1,2,1,0
1.55,Heroe,16,17,3,0
1.55,Bruja,2,2,0,0
1.55,Heroe,41,39,3,0
1.55,Bruja,2,4,2,0
1.55,Heroe,18,17,3,0
1.55,Bruja,4,5,1,0
1.55,Heroe,20,39,3,0
1.55,Bruja,5,6,1,0
1.55,Heroe,39,20,1,0
1.55,Bruja,6,7,1,0
1.55,Heroe,16,17,2,0
1.55,Bruja,7,7,0,0
1.55,Heroe,17,16,1,0
1.55,Bruja,7,15,1,0
1.55,Heroe,17,18,2,0
1.55,Bruja,15,22,1,0
1.55,Heroe,20,39,3,0
1.55,Bruja,22,29,1,0
1.55,Heroe,39,39,0,0
1.55,Bruja,29,30,1,0
1.55,Heroe,39,41,1,0
1.55,Bruja,30,27,1,0
1.55,Bruja,27,27,0,1
1.56,Heroe,7,16,3,0
1.56,Bruja,0,2,2,0
1.56,Heroe,17,18,2,0
1.56,Bruja,2,3,1,0
1.56,Heroe,39,20,3,0
1.56,Bruja,3,5,2,0
1.56,Heroe,20,21,1,0
1.56,Bruja,5,6,1,0
1.56,Heroe,16,7,3,0
1.56,Bruja,6,7,1,0
1.56,Heroe,7,7,0,0
1.56,Bruja,7,15,1,0
1.56,Heroe,7,7,0,0
1.56,Bruja,15,29,2,0
1.56,Heroe,7,6,1,0
1.56,Bruja,29,30,1,0
1.56,Heroe,5,4,2,0
1.56,Bruja,30,27,1,0
1.56,Bruja,27,27,0,1
1.57,Heroe,7,15,3,0
1.57,Bruja,0,1,1,0
1.57,Heroe,6,5,3,0
1.57,Bruja,1,2,1,0
1.57,Heroe,7,8,3,0
1.57,Bruja,2,3,1,0
1.57,Heroe,8,7,1,0
1.57,Bruja,3,4,1,0
1.57,Heroe,7,7,0,0
1.57,Bruja,4,6,2,0
1.57,Heroe,5,4,3,0
1.57,Bruja,6,7,1,0
1.57,Heroe,3,2,2,0
1.57,Bruja,7,15,1,0
1.57,Heroe,3,4,2,0
1.57,Bruja,15,29,2,0
1.57,Heroe,2,1,3,0
1.57,Bruja,29,30,1,0
1.57,Heroe,1,0,1,0
1.57,Bruja,30,27,1,0
1.57,Bruja,27,27,0,1
1.58,Heroe,7,8,3,0
1.58,Bruja,0,0,0,0
1.58,Heroe,8,7,1,0
1.58,Bruja,0,1,1,0
1.58,Heroe,6,5,2,0
1.58,Bruja,1,2,1,0
1.58,Heroe,7,8,3,0
1.58,Bruja,2,3,1,0
1.58,Heroe,8,8,0,0
1.58,Bruja,3,3,0,0
1.58,Heroe,14,15,3,0
1.58,Bruja,3,4,1,0
1.58,Heroe,15,14,1,0
1.58,Bruja,4,5,1,0
1.58,Heroe,14,9,1,0
1.58,Bruja,5,6,1,0
1.58,Heroe,7,6,3,0
1.58,Bruja,6,7,1,0
1.58,Heroe,7,8,2,0
1.58,Bruja,7,15,1,0
1.58,Heroe,10,11,3,0
1.58,Bruja,15,29,2,0
1.58,Heroe,11,11,0,0
1.58,Bruja,29,30,1,0
1.58,Heroe,10,9,2,0
1.58,Bruja,30,27,1,0
1.58,Bruja,27,27,0,1
1.59,Heroe,5,6,1,0
1.59,Bruja,0,1,1,0
1.59,Heroe,4,3,3,0
1.59,Bruja,1,2,1,0
1.59,Heroe,2,1,2,0
1.59,Bruja,2,3,1,0
1.59,Heroe,2,3,2,0
1.59,Bruja,3,3,0,0
1.59,Heroe,3,4,1,0
1.59,Bruja,3,5,2,0
1.59,Heroe,3,2,2,0
1.59,Bruja,5,6,1,0
1.59,Heroe,3,4,2,0
1.59,Bruja,6,6,0,0
1.59,Heroe,5,6,2,0
1.59,Bruja,6,7,1,0
1.59,Heroe,4,3,3,0
1.59,Bruja,7,9,2,0
1.59,Heroe,3,4,1,0
1.59,Bruja,9,10,1,0
1.59,Heroe,2,1,3,0
1.59,Bruja,10,12,2,0
1.59,Heroe,1,0,1,0
1.59,Bruja,12,13,1,0
1.59,Heroe,2,3,3,0
1.59,Bruja,13,23,1,0
1.59,Bruja,23,23,0,1
1.60,Heroe,6,7,2,0
1.60,Bruja,0,0,0,0
1.60,Heroe,7,8,1,0
1.60,Bruja,0,1,1,0
1.60,Heroe,9,10,2,0
1.60,Bruja,1,1,0,0
1.60,Heroe,10,11,1,0
1.60,Bruja,1,2,1,0
1.60,Heroe,11,12,1,0
1.60,Bruja,2,3,1,0
1.60,Heroe,13,25,2,0
1.60,Bruja,3,4,1,0
1.60,Heroe,25,25,0,0
1.60,Bruja,4,6,2,0
1.60,Heroe,25,25,0,0
1.60,Bruja,6,15,2,0
1.60,Heroe,25,25,0,0
1.60,Bruja,15,22,1,0
1.60,Heroe,13,23,3,0
1.60,Bruja,22,29,1,0
1.60,Heroe,23,13,1,0
1.60,Bruja,29,30,1,0
1.60,Heroe,25,26,2,0
1.60,Bruja,30,30,0,0
1.60,Heroe,25,13,2,0
1.60,Bruja,30,32,1,0
1.60,Bruja,32,32,0,1
1.61,Heroe,5,6,1,0
1.61,Bruja,0,1,1,0
1.61,Heroe,4,3,3,0
1.61,Bruja,1,2,1,0
1.61,Heroe,3,2,1,0
1.61,Bruja,2,3,1,0
1.61,Heroe,2,1,1,0
1.61,Bruja,3,4,1,0
1.61,Heroe,1,1,0,0
1.61,Bruja,4,5,1,0
